PalletID,Action,PalletStatus,PackSize,Amount,LotNo,MaterialCode,NameThai,ProductType,Model,Profile,Curve,Color,Coat,ProductClass,StampDateTime,FromLocationType,FromLocationCode,FromLocationName,FromRowNo,FromColNo,FromFloorNo,ToLocationType,ToLocationCode,ToLocationName,ToRowNo,ToColNo,ToFloorNo,UserCreate,UserCreateCode,PlantCode
LP26011000007743,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007770,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007789,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001729,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001771,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007762,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007769,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001699,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001726,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001727,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001730,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001753,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003465,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003488,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003502,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003531,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP24101000000070,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB00060010005CCO,แผ่นปิดรอยต่อซี-โค่ ขนาด 28 ซม. x 40 ซม.,ACCESSORIES,ACCESSORIES,แผ่นปิดรอยต่อ,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704881,TG-40C1F1,40,1,1,NORMAL,LCR20200704881,TG-40C1F1,40,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007719,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007742,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007775,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001725,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003458,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003478,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007724,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007785,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26031000008318,CHECKERSETREMAINAMOUNT,REMOVE,1,0,,ZCBB0001MORA000A11,สีทาปูนใต้ครอบ SCG สีเทาปีกนางนวล,ACCESSORIES,ACCESSORIES,สีทาปูนใต้ครอบ,,,,,10/04/2026 10:00:35,NULL,NULL,#NAME?,NULL,NULL,NULL,NULL,NULL,#NAME?,NULL,NULL,NULL,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001732,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001742,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001780,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001788,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003438,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP25091000009054,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007747,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007767,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007773,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007790,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001691,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001710,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007709,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007710,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007744,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007788,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007793,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001694,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001696,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001759,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001760,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001768,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000001769,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00000,ดรายเทคซิสเท็ม ซี-โค่,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,NORMAL,LCR20200704918,TG-127C1F1,127,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003440,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003472,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26041000003473,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006002EC00001,ดรายเทคซิสเท็ม ซี-โค่ สำหรับตะเข้สัน,ACCESSORIES,ACCESSORIES,ดรายเทค,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007718,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007750,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007763,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
LP26011000007781,CHECKERSETREMAINAMOUNT,GOOD,1,1,,ZCBB0006003CCO0000,ชุดอุปกรณ์ยึดครอบผนัง รุ่น ซี-โค่,ACCESSORIES,ACCESSORIES,ชุดอุปกรณ์ยึดครอบผนัง,,,,,10/04/2026 10:00:35,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,NORMAL,LCR20200704917,TG-126C1F1,126,1,1,พัสดุอุปกรณ์ ,2206000015,NULL
